id_estoque,ingrediente,quantidade,unidade
7516,Chocolate,61.48,g
7884,Farinha,77.74,g
9235,Farinha,65.25,g
8844,Canela,83.19,kg
2062,Açúcar,3.95,kg
7408,Mel,49.91,g
8295,Açúcar,63.18,kg
7622,Canela,63.28,ml
669,Leite,68.66,L
6175,Mel,91.49,g
7407,Açúcar,73.85,ml
3930,Açúcar,96.6,L
7153,Canela,97.15,g
4632,Canela,96.12,L
5719,Chocolate,31.26,kg
7850,Café,23.77,L
6513,Café,85.84,L
3970,Leite,83.56,ml
2634,Mel,67.01,g
1749,Café,36.44,ml
9745,Canela,46.22,L
9618,Leite,52.49,kg
1738,Canela,75.68,g
5964,Chocolate,62.9,kg
489,Chocolate,95.05,g
6003,Chocolate,17.47,ml
9401,Café,57.84,ml
3591,Farinha,32.37,L
1889,Farinha,5.68,L
5960,Mel,93.51,kg
4594,Mel,92.23,g
8389,Mel,65.32,kg
2962,Leite,86.3,kg
3992,Leite,76.93,g
5442,Chocolate,14.9,g
6548,Mel,64.72,ml
5614,Mel,33.22,L
2211,Farinha,81.66,g
4051,Leite,63.99,g
6460,Chocolate,90.82,g
9075,Açúcar,68.02,kg
4211,Farinha,70.97,L
7563,Leite,79.85,g
295,Café,39.22,L
3317,Canela,17.29,g
5640,Canela,80.55,kg
7693,Leite,17.99,g
8959,Café,90.24,L
9364,Canela,6.06,L
3680,Canela,12.77,ml
3715,Canela,22.53,kg
7770,Farinha,87.25,g
7333,Canela,41.51,g
3798,Chocolate,93.38,ml
339,Canela,96.86,L
3655,Chocolate,89.19,kg
546,Leite,79.58,ml
3763,Café,18.7,kg
3729,Canela,32.01,kg
328,Mel,86.71,ml
2318,Açúcar,24.92,g
203,Café,48.42,ml
1320,Farinha,28.19,kg
9414,Leite,21.57,ml
649,Chocolate,47.48,kg
3972,Mel,49.67,kg
5701,Café,72.76,g
3961,Canela,92.68,L
4873,Leite,4.66,kg
4238,Farinha,20.58,ml
1649,Farinha,80.33,L
7484,Mel,19.36,kg
5681,Açúcar,41.82,g
2993,Açúcar,64.92,kg
1598,Mel,87.7,kg
5225,Farinha,32.14,g
1928,Canela,27.94,L
8062,Açúcar,6.24,ml
9000,Mel,62.99,L
4849,Chocolate,49.31,g
6504,Canela,81.64,kg
790,Açúcar,70.38,g
5938,Canela,14.05,kg
5790,Farinha,54.43,ml
3311,Chocolate,22.83,ml
735,Chocolate,10.23,kg
9986,Açúcar,41.58,g
2983,Leite,82.49,L
3336,Açúcar,27.58,g
5521,Chocolate,10.89,L
1887,Mel,28.8,g
1144,Leite,26.11,kg
1776,Farinha,49.81,ml
687,Mel,92.08,g
2831,Mel,54.55,L
3557,Chocolate,62.01,g
9266,Canela,89.22,kg
5796,Chocolate,55.9,ml
9003,Café,52.35,L
6676,Farinha,94.67,ml
9137,Mel,87.49,ml
908,Chocolate,67.27,kg
8738,Chocolate,38.74,ml
2262,Farinha,38.82,L
9008,Leite,52.54,ml
8851,Café,73.48,kg
4664,Mel,97.55,ml
9951,Farinha,34.54,kg
5103,Farinha,76.68,kg
7840,Chocolate,98.97,kg
9489,Canela,50.21,g
1981,Açúcar,66.64,kg
9807,Canela,49.88,L
7996,Canela,36.66,L
4987,Canela,29.3,L
4136,Café,76.97,kg
788,Leite,18.05,L
5473,Mel,57.08,ml
8189,Farinha,60.26,kg
4323,Canela,22.99,ml
536,Leite,54.97,ml
4491,Café,48.06,L
1609,Canela,29.98,g
8149,Açúcar,46.89,g
3350,Leite,98.1,kg
5339,Açúcar,68.12,kg
3486,Mel,68.01,L
3848,Açúcar,93.7,kg
8614,Farinha,21.38,ml
1470,Farinha,38.68,ml
5463,Açúcar,96.18,kg
4932,Café,43.12,g
2728,Farinha,53.65,g
3773,Açúcar,46.94,g
9473,Canela,65.03,kg
2478,Chocolate,10.89,L
5385,Açúcar,96.46,ml
4035,Leite,1.39,ml
8876,Açúcar,92.57,ml
6909,Mel,81.65,kg
3705,Café,13.41,ml
5320,Canela,3.0,L
7827,Canela,36.3,kg
1158,Farinha,26.71,kg
992,Leite,20.9,L
7702,Leite,91.43,kg
8500,Mel,69.31,g
2353,Açúcar,9.46,g
4128,Leite,8.68,kg
1935,Café,78.58,L
4171,Café,64.08,g
9701,Café,56.26,L
6298,Café,81.5,ml
8845,Café,55.06,g
9128,Leite,17.83,L
7504,Chocolate,1.01,kg
2674,Chocolate,64.21,ml
8839,Canela,60.55,g
9373,Farinha,25.28,g
5025,Mel,23.97,L
1733,Farinha,35.14,kg
3147,Mel,29.65,ml
7202,Leite,71.21,L
717,Leite,1.53,kg
5829,Mel,57.67,g
2988,Chocolate,90.08,L
3304,Chocolate,65.5,L
2589,Chocolate,98.17,L
5447,Farinha,75.9,L
2333,Mel,60.94,L
1139,Açúcar,63.11,kg
9771,Farinha,8.36,g
1967,Mel,79.26,L
7964,Leite,80.59,L
242,Mel,1.42,g
2563,Mel,4.89,kg
3276,Açúcar,30.58,ml
2030,Canela,53.93,g
7712,Açúcar,21.06,ml
3872,Farinha,61.38,kg
8306,Farinha,42.24,ml
178,Café,10.61,kg
5603,Leite,71.03,kg
8975,Farinha,27.13,L
2484,Mel,4.04,ml
981,Chocolate,18.36,kg
4139,Café,53.54,L
6792,Mel,81.24,L
4593,Leite,59.54,ml
4637,Canela,97.69,ml
6984,Farinha,49.26,kg
913,Açúcar,23.13,L
4798,Chocolate,20.53,kg
7678,Café,67.28,L
6546,Mel,49.98,kg
2539,Açúcar,98.72,g
3139,Chocolate,60.1,ml
1321,Canela,71.37,L
9617,Açúcar,43.59,g
9507,Chocolate,30.54,kg
7858,Açúcar,36.27,kg
7777,Chocolate,49.2,ml
2398,Farinha,74.18,ml
4530,Canela,91.14,L
9950,Mel,16.09,L
2039,Chocolate,81.54,L
1421,Açúcar,21.85,L
2776,Mel,50.46,ml
8727,Leite,50.69,ml
9300,Café,77.36,ml
8447,Café,13.54,L
364,Açúcar,42.22,kg
6610,Chocolate,59.59,g
9926,Chocolate,32.9,ml
1191,Farinha,48.08,ml
5931,Açúcar,87.16,g
5618,Chocolate,48.55,kg
3101,Canela,61.35,kg
6989,Mel,75.37,g
3071,Canela,49.62,kg
2406,Café,65.28,kg
8246,Café,68.45,L
4676,Café,95.43,L
5012,Mel,74.73,L
9071,Chocolate,28.91,L
9123,Mel,8.37,L
8397,Farinha,97.84,g
8579,Mel,51.68,g
58,Farinha,81.68,g
1768,Café,10.68,kg
6090,Açúcar,8.04,g
7724,Canela,74.53,kg
3490,Canela,51.35,g
167,Café,87.22,L
3075,Mel,3.53,ml
2494,Chocolate,29.85,L
6275,Canela,91.39,kg
1035,Leite,12.93,kg
3362,Farinha,39.78,kg
2207,Chocolate,94.07,ml
8489,Chocolate,83.51,g
4877,Açúcar,99.55,ml
6461,Canela,53.76,ml
8744,Café,62.98,kg
9340,Farinha,42.94,g
3709,Canela,59.16,L
7565,Farinha,81.58,ml
6338,Açúcar,62.95,ml
9261,Chocolate,75.26,g
7756,Açúcar,90.95,kg
8520,Leite,94.45,g
1875,Farinha,91.8,ml
6619,Café,70.38,kg
4513,Café,24.73,kg
9939,Leite,72.95,ml
7696,Canela,16.41,L
6080,Canela,40.29,g
2295,Canela,54.48,L
8229,Café,76.84,kg
9650,Farinha,28.69,g
9815,Café,11.14,L
6529,Café,37.54,L
9162,Chocolate,75.78,kg
6383,Açúcar,70.36,kg
8108,Café,19.91,kg
153,Farinha,43.74,L
5589,Canela,12.85,L
5869,Café,68.6,kg
9445,Café,40.16,kg
4871,Chocolate,5.72,kg
1220,Chocolate,27.9,L
3087,Café,43.45,ml
9099,Açúcar,66.44,ml
8506,Leite,29.77,kg
2565,Café,48.38,g
8029,Farinha,13.67,kg
6030,Chocolate,26.49,L
9430,Açúcar,5.56,kg
9963,Mel,91.89,g
4690,Canela,7.66,L
1437,Farinha,15.44,L
516,Mel,97.99,kg
2281,Farinha,64.44,L
4494,Farinha,86.0,ml
2944,Leite,37.33,kg
5084,Chocolate,26.42,g
6070,Farinha,18.12,L
3554,Mel,17.82,kg
2884,Açúcar,51.48,g
7644,Canela,85.4,kg
8712,Farinha,82.96,L
3530,Farinha,22.28,g
9262,Chocolate,90.92,g
104,Café,20.99,g
4854,Café,69.06,kg
2690,Leite,56.34,kg
9952,Canela,8.15,g
8605,Café,54.54,g
4689,Chocolate,17.61,kg
937,Mel,52.31,L
1970,Mel,62.08,g
2035,Chocolate,62.66,kg
7862,Farinha,85.65,ml
631,Mel,38.9,ml
956,Canela,30.21,ml
1340,Leite,51.36,L
2056,Café,8.04,ml
910,Farinha,9.38,g
3416,Leite,22.7,ml
3998,Mel,13.69,g
8926,Mel,42.63,kg
136,Café,65.02,ml
4135,Chocolate,25.77,ml
2182,Leite,6.69,L
9247,Mel,6.35,kg
3325,Mel,90.72,g
9813,Mel,64.14,ml
8440,Chocolate,52.77,kg
9734,Café,3.57,kg
3646,Farinha,30.04,kg
5065,Mel,82.94,L
4657,Canela,86.34,L
2638,Café,19.81,g
1984,Farinha,44.91,kg
4292,Chocolate,40.94,ml
5881,Chocolate,89.21,g
8549,Farinha,44.29,ml
279,Leite,68.68,g
9989,Leite,23.28,ml
8012,Mel,17.37,kg
6543,Café,23.88,g
9419,Canela,67.04,kg
7730,Canela,5.03,L
4348,Farinha,47.68,g
6798,Leite,33.11,kg
1084,Farinha,99.55,L
4172,Leite,91.03,ml
5057,Açúcar,9.12,ml
8392,Leite,78.49,L
940,Café,50.5,L
3823,Canela,22.81,g
9406,Chocolate,49.27,kg
7908,Leite,45.16,ml
1204,Leite,32.72,kg
8871,Açúcar,6.18,ml
739,Leite,64.87,kg
526,Café,90.24,ml
8388,Canela,47.95,ml
494,Chocolate,94.93,L
3127,Farinha,63.89,g
6232,Mel,46.89,L
7571,Leite,63.64,L
2669,Farinha,65.86,L
2548,Mel,47.91,L
5619,Chocolate,53.89,kg
3338,Mel,92.48,L
5866,Chocolate,32.64,ml
2828,Canela,58.49,L
8874,Café,34.22,g
5787,Açúcar,57.47,L
5738,Leite,56.02,kg
9965,Leite,94.65,kg
6695,Chocolate,34.59,L
4460,Canela,16.36,L
4451,Farinha,19.97,L
7266,Mel,37.9,kg
9027,Café,80.88,g
8279,Açúcar,68.36,ml
6630,Leite,53.24,g
6587,Café,53.94,kg
8461,Canela,16.92,L
6555,Açúcar,12.84,g
7375,Mel,36.47,ml
7242,Café,68.05,g
7625,Canela,83.25,L
5289,Açúcar,93.18,kg
6552,Café,16.86,kg
1790,Farinha,86.52,g
9198,Açúcar,47.65,kg
2137,Chocolate,84.88,L
576,Canela,94.98,L
9793,Chocolate,57.06,kg
3132,Chocolate,71.3,L
8778,Mel,5.6,ml
4642,Leite,27.18,ml
5884,Café,41.26,g
5268,Chocolate,96.06,g
7106,Farinha,76.67,L
8001,Café,57.13,g
4112,Chocolate,45.71,g
6305,Leite,87.75,L
4710,Farinha,38.95,kg
4662,Mel,68.04,L
7552,Mel,41.07,g
4066,Chocolate,13.29,L
5797,Leite,82.38,L
1202,Canela,63.02,kg
2709,Café,53.21,g
1488,Chocolate,53.23,g
6615,Café,41.6,ml
8911,Café,13.61,g
7063,Canela,68.43,ml
4946,Mel,66.59,L
8222,Mel,87.64,g
1311,Farinha,29.9,L
6484,Canela,36.96,kg
661,Canela,29.08,kg
7127,Açúcar,91.51,L
3877,Chocolate,84.61,ml
9626,Mel,35.02,g
6053,Mel,28.29,ml
2929,Farinha,6.12,L
7601,Leite,17.28,L
2198,Canela,96.79,ml
1958,Leite,23.33,L
3968,Leite,12.53,g
3508,Canela,26.02,L
7726,Leite,70.34,ml
2895,Mel,76.08,kg
1281,Chocolate,65.46,ml
8966,Chocolate,10.28,L
5271,Chocolate,37.19,L
4179,Canela,41.55,kg
8867,Mel,89.7,g
1516,Farinha,67.61,kg
3959,Chocolate,52.22,ml
5020,Farinha,57.2,L
4996,Mel,87.42,ml
4226,Farinha,89.06,L
5035,Mel,86.75,kg
4356,Chocolate,2.25,g
376,Café,38.6,L
1415,Açúcar,98.73,ml
2908,Chocolate,18.69,g
8275,Chocolate,13.08,kg
7718,Canela,47.25,L
8800,Chocolate,64.02,g
9536,Leite,39.79,g
1367,Café,69.57,ml
250,Farinha,66.2,L
3686,Farinha,56.27,g
5063,Açúcar,64.32,L
8443,Canela,48.32,g
5751,Chocolate,48.53,g
5036,Leite,25.8,kg
9948,Mel,53.99,kg
5962,Açúcar,90.64,ml
7866,Leite,80.71,ml
6395,Leite,32.28,kg
2688,Farinha,23.12,L
9518,Açúcar,84.96,ml
4581,Farinha,41.1,ml
5533,Chocolate,37.39,L
8972,Canela,11.84,ml
380,Canela,32.03,ml
4334,Leite,99.27,L
9483,Café,16.71,g
1873,Leite,24.7,ml
1621,Canela,68.52,ml
9530,Leite,86.48,ml
8370,Farinha,68.95,g
8699,Leite,93.11,ml
8258,Canela,39.61,ml
2290,Café,44.95,ml
5780,Farinha,67.7,g
6934,Farinha,43.86,kg
2357,Chocolate,67.04,L
8673,Café,51.93,g
5833,Café,12.72,g
9848,Farinha,78.79,g
6750,Açúcar,55.16,ml
6728,Canela,85.13,ml
1512,Chocolate,61.7,kg
779,Canela,64.25,ml
8248,Canela,49.66,ml
7008,Leite,7.93,L
1032,Açúcar,71.39,g
7654,Farinha,97.79,g
6942,Farinha,1.52,L
8262,Café,75.55,L
5838,Farinha,36.82,kg
3497,Café,3.43,L
315,Mel,31.92,kg
8525,Açúcar,93.07,ml
9362,Mel,34.85,ml
9294,Café,23.63,ml
1051,Café,73.81,ml
7913,Leite,38.09,g
9242,Leite,77.66,L
1510,Canela,21.05,L
368,Chocolate,78.62,g
5441,Farinha,31.44,L
602,Café,36.94,g
2190,Café,27.33,ml
5587,Açúcar,80.7,g
5601,Café,30.6,ml
3770,Canela,59.12,ml
5493,Farinha,60.32,ml
3341,Açúcar,18.89,L
4221,Café,52.24,L
3397,Açúcar,68.2,ml
8691,Mel,94.74,ml
504,Chocolate,23.48,g
2029,Chocolate,89.52,g
9093,Açúcar,55.92,ml
3253,Açúcar,46.93,g
9066,Açúcar,76.46,g
2979,Leite,84.44,L
2604,Chocolate,57.72,ml
49,Canela,34.96,kg
9682,Canela,66.19,L
8661,Café,40.9,L
7074,Mel,40.82,g
3533,Café,70.38,ml
1628,Leite,7.54,g
4775,Farinha,65.67,kg
1267,Farinha,64.91,L
2097,Mel,30.99,g
1534,Açúcar,18.19,g
8572,Açúcar,85.66,ml
4111,Canela,67.78,ml
6668,Café,9.32,kg
506,Café,88.33,L
5214,Açúcar,69.8,L
456,Chocolate,5.32,L
238,Chocolate,58.73,L
9403,Farinha,66.14,g
856,Chocolate,57.0,ml
5100,Farinha,44.65,kg
6422,Chocolate,62.44,ml
5048,Café,49.94,g
1061,Farinha,70.34,g
1247,Canela,24.1,ml
1159,Açúcar,4.77,L
4927,Mel,73.15,kg
3613,Canela,10.95,kg
8194,Farinha,39.93,kg
5247,Leite,46.76,L
9,Mel,18.99,g
8936,Leite,26.68,ml
871,Farinha,24.52,kg
9250,Mel,59.83,L
495,Chocolate,52.75,ml
425,Leite,47.93,kg
5170,Açúcar,77.66,g
9875,Açúcar,39.84,kg
44,Café,30.71,g
676,Farinha,94.82,ml
2506,Canela,26.28,g
5923,Farinha,52.27,kg
5410,Farinha,14.89,ml
6818,Café,46.59,ml
2893,Açúcar,68.77,L
4382,Leite,95.82,g
6092,Chocolate,17.45,kg
5309,Mel,49.75,g
4678,Canela,7.44,kg
8974,Chocolate,4.13,g
1070,Leite,1.66,ml
7304,Canela,72.41,L
4819,Mel,96.26,L
8231,Café,56.58,ml
7517,Farinha,62.89,L
9015,Chocolate,64.23,L
5620,Mel,15.83,g
8338,Açúcar,51.84,ml
7275,Farinha,99.25,kg
189,Açúcar,26.59,ml
4262,Mel,52.68,ml
31,Leite,77.03,g
8340,Canela,63.34,L
198,Açúcar,55.16,kg
3413,Farinha,35.95,L
4041,Café,46.78,L
3932,Farinha,80.44,ml
5106,Café,62.53,g
7141,Canela,9.45,ml
4484,Mel,9.23,L
3485,Leite,96.72,ml
6025,Café,65.94,kg
9110,Açúcar,66.01,L
4134,Leite,21.53,L
8556,Leite,22.68,ml
3246,Chocolate,85.31,kg
268,Leite,13.54,kg
1020,Café,13.88,g
3532,Farinha,66.12,g
1178,Farinha,7.62,ml
7234,Chocolate,29.2,kg
3584,Açúcar,14.02,kg
7524,Café,58.22,ml
4167,Açúcar,68.4,ml
9494,Açúcar,8.61,L
613,Farinha,5.59,ml
8044,Leite,46.17,g
8761,Mel,10.87,kg
2335,Café,70.4,g
8541,Farinha,25.59,g
81,Canela,38.77,L
3674,Mel,49.54,L
7047,Canela,29.32,kg
3014,Leite,62.79,ml
2595,Café,51.53,g
5313,Mel,47.81,ml
7381,Farinha,71.13,L
4304,Leite,60.33,ml
9472,Açúcar,75.19,ml
7224,Café,47.36,ml
6570,Chocolate,44.15,kg
4841,Mel,72.11,L
1233,Açúcar,46.18,g
7941,Mel,54.84,g
7198,Farinha,97.17,ml
8904,Canela,51.83,L
1818,Canela,64.32,L
2175,Café,27.34,kg
7342,Farinha,2.55,kg
1888,Café,72.56,kg
4144,Farinha,95.09,g
4616,Leite,93.2,ml
2118,Café,65.65,g
6354,Canela,47.96,ml
1205,Chocolate,64.95,ml
8280,Canela,62.46,ml
7542,Mel,42.8,L
8289,Café,41.44,kg
7053,Café,3.63,g
1117,Canela,62.04,L
5175,Chocolate,74.61,ml
2275,Leite,14.46,L
4038,Chocolate,67.6,g
1900,Leite,48.75,kg
3364,Leite,37.08,L
8379,Açúcar,22.42,g
5164,Chocolate,44.55,kg
1555,Leite,20.76,kg
2162,Café,98.89,g
1266,Canela,94.49,L
9366,Chocolate,20.1,ml
5712,Chocolate,52.34,ml
936,Leite,97.93,g
5871,Mel,13.56,kg
1813,Leite,33.2,kg
3048,Leite,53.32,g
8150,Açúcar,23.82,kg
260,Chocolate,78.92,g
9574,Açúcar,22.8,ml
9838,Chocolate,21.65,L
6120,Chocolate,3.95,L
6253,Café,4.09,L
3874,Café,80.54,g
9526,Açúcar,54.58,kg
9251,Leite,65.55,L
6269,Mel,77.63,L
5698,Farinha,28.13,L
4156,Mel,94.02,g
8740,Açúcar,76.02,g
5109,Chocolate,49.96,ml
2943,Açúcar,23.96,kg
1723,Café,43.54,kg
6674,Farinha,69.51,kg
6860,Café,37.86,kg
4936,Café,6.38,g
2959,Farinha,39.28,ml
9388,Café,15.76,kg
8332,Chocolate,12.23,L
3335,Leite,6.45,ml
1222,Açúcar,85.25,ml
1305,Café,88.36,g
5468,Açúcar,68.18,ml
5754,Açúcar,76.36,ml
1800,Café,7.27,L
5714,Açúcar,12.02,ml
2574,Açúcar,12.18,g
2540,Leite,38.39,L
2798,Chocolate,56.05,kg
5673,Canela,92.6,g
2111,Farinha,14.56,L
3391,Chocolate,8.38,ml
4991,Canela,22.92,g
5560,Farinha,45.59,g
2590,Açúcar,73.38,L
9020,Mel,12.79,ml
2399,Café,54.88,ml
9587,Canela,57.47,kg
5882,Chocolate,84.69,ml
1131,Canela,36.48,kg
4212,Farinha,26.55,L
5295,Leite,64.25,g
9889,Café,99.04,g
212,Canela,87.18,ml
2442,Canela,3.55,kg
441,Leite,28.76,L
3996,Chocolate,97.89,kg
9208,Canela,50.53,L
7361,Açúcar,16.2,kg
8939,Café,86.14,L
6945,Café,99.14,g
9689,Café,97.59,L
1467,Mel,76.09,g
6930,Açúcar,93.25,kg
2123,Leite,96.45,kg
1876,Leite,52.08,g
7612,Farinha,51.26,L
7499,Açúcar,77.54,ml
2759,Café,83.83,ml
6514,Açúcar,55.5,kg
8050,Leite,45.0,L
2453,Chocolate,49.39,g
7671,Leite,35.31,ml
3895,Mel,59.14,L
5354,Açúcar,14.78,kg
4920,Mel,24.05,L
8444,Chocolate,60.35,g
7795,Chocolate,74.43,ml
6809,Leite,95.06,L
5496,Canela,36.94,L
3960,Chocolate,85.76,L
5286,Farinha,80.25,L
3868,Leite,67.97,L
7290,Leite,51.52,ml
2867,Farinha,47.55,kg
4729,Leite,50.79,L
4646,Chocolate,66.78,g
2006,Leite,48.42,kg
1163,Chocolate,73.88,g
3435,Café,35.6,ml
4416,Canela,75.4,L
4851,Leite,99.89,g
1976,Chocolate,67.6,kg
3814,Café,83.25,ml
4606,Canela,50.75,ml
6839,Leite,82.67,L
8729,Chocolate,63.07,ml
284,Farinha,7.28,L
7807,Açúcar,54.78,kg
7962,Farinha,56.93,ml
1577,Farinha,36.57,ml
393,Canela,88.29,g
4627,Leite,3.4,g
7938,Farinha,67.93,kg
9161,Canela,92.99,ml
8343,Canela,39.39,kg
4645,Açúcar,7.79,ml
8723,Açúcar,42.51,L
3218,Café,69.37,L
8225,Mel,12.24,g
7472,Café,66.11,g
7081,Chocolate,12.95,ml
3170,Açúcar,58.52,L
8441,Leite,63.14,L
2282,Canela,97.15,g
6605,Açúcar,63.87,L
5718,Chocolate,3.13,L
7925,Chocolate,32.51,L
7604,Chocolate,64.57,L
1136,Canela,70.06,L
9634,Farinha,79.47,kg
9604,Mel,43.95,kg
7982,Leite,42.61,L
920,Mel,15.94,g
3181,Chocolate,97.47,g
5820,Café,16.26,L
4310,Canela,45.27,L
7444,Chocolate,13.83,L
6077,Açúcar,26.72,L
8746,Farinha,94.7,g
6581,Leite,98.66,ml
5485,Farinha,33.18,g
839,Café,26.27,L
6707,Açúcar,43.19,g
5264,Farinha,24.3,g
2934,Café,64.59,g
124,Chocolate,70.41,kg
7104,Mel,36.87,g
111,Farinha,8.84,g
826,Mel,16.74,ml
8983,Leite,49.25,kg
1223,Café,68.59,L
3065,Chocolate,96.8,ml
1853,Café,72.03,g
7824,Leite,74.95,L
1965,Açúcar,26.45,ml
9892,Farinha,60.66,ml
1270,Açúcar,16.07,kg
2176,Chocolate,50.54,kg
6411,Farinha,73.36,ml
2615,Leite,16.75,kg
754,Açúcar,18.45,ml
3980,Café,35.93,kg
5491,Mel,16.17,kg
6735,Chocolate,60.66,ml
663,Farinha,45.18,g
13,Açúcar,66.24,kg
774,Farinha,71.78,ml
2987,Chocolate,12.29,ml
7929,Leite,66.44,g
2113,Açúcar,56.85,L
8074,Farinha,22.05,ml
3197,Café,76.35,kg
9863,Açúcar,39.71,g
9675,Canela,1.01,ml
2657,Açúcar,15.42,ml
8717,Leite,67.27,ml
9817,Café,92.31,L
8756,Mel,92.63,ml
7963,Mel,40.83,kg
7069,Café,22.58,kg
8811,Açúcar,2.94,kg
7384,Canela,58.51,kg
79,Farinha,44.64,g
8891,Chocolate,60.11,kg
943,Mel,15.16,g
1949,Mel,33.36,L
7681,Açúcar,9.85,ml
3679,Café,9.03,ml
1637,Café,71.48,L
1012,Café,91.16,L
8875,Canela,97.88,ml
3576,Chocolate,41.4,kg
9548,Leite,35.67,kg
2047,Café,3.28,kg
9728,Açúcar,95.25,ml
9994,Canela,63.81,L
7258,Açúcar,99.07,L
1844,Farinha,48.4,L
6826,Chocolate,60.68,ml
2375,Canela,75.5,g
6578,Leite,25.96,L
9215,Café,18.69,kg
4406,Canela,22.26,L
9145,Café,93.35,ml
6234,Mel,22.25,ml
6939,Mel,92.99,g
5132,Canela,15.78,kg
1747,Café,97.97,kg
4053,Mel,30.26,L
2913,Farinha,92.37,L
3224,Chocolate,80.83,g
1756,Canela,20.2,kg
7027,Chocolate,2.83,kg
3360,Café,89.27,L
7004,Café,84.72,L
5561,Chocolate,47.62,L
6908,Chocolate,41.93,ml
5651,Canela,53.37,g
8063,Mel,46.53,ml
1997,Chocolate,44.08,L
9958,Mel,23.2,kg
9436,Leite,12.49,kg
1515,Leite,50.04,ml
2671,Leite,30.01,ml
7633,Leite,23.61,g
3928,Açúcar,11.36,kg
1014,Farinha,24.33,g
9887,Farinha,19.78,kg
2053,Café,21.94,kg
2070,Açúcar,56.09,ml
4898,Canela,10.15,kg
9254,Café,9.12,g
3907,Chocolate,33.87,g
7418,Café,78.25,g
4692,Chocolate,5.25,ml
4018,Chocolate,74.62,ml
4163,Chocolate,8.92,ml
5191,Leite,23.77,g
9561,Leite,36.7,kg
3904,Farinha,3.39,ml
9224,Açúcar,55.2,L
6968,Leite,94.24,ml
9310,Canela,14.14,ml
2469,Mel,47.74,g
8056,Leite,51.67,g
2829,Canela,1.81,ml
4235,Leite,67.96,ml
9103,Chocolate,84.34,g
6474,Canela,60.64,g
3,Mel,63.44,kg
6844,Açúcar,72.05,kg
2095,Chocolate,5.48,g
7071,Farinha,27.65,L
2273,Leite,44.66,L
3396,Leite,35.26,kg
4604,Leite,88.85,g
4396,Açúcar,33.92,L
8326,Mel,44.25,g
1044,Café,61.61,kg
3148,Farinha,27.91,ml
267,Chocolate,54.42,ml
202,Chocolate,37.15,ml
4947,Leite,55.99,ml
5641,Canela,16.14,L
3165,Café,14.32,kg
3137,Chocolate,90.3,g
9862,Mel,36.91,g
7739,Mel,93.62,g
1168,Mel,65.3,g
931,Mel,81.16,L
8324,Leite,79.02,g
1755,Café,31.21,g
1307,Açúcar,63.13,L
8469,Café,67.87,g
1993,Açúcar,50.44,kg
3669,Leite,33.51,ml
475,Farinha,1.7,kg
8179,Leite,88.38,g
6634,Canela,40.81,g
8186,Café,87.13,kg
8769,Canela,11.14,L
7029,Chocolate,27.41,kg
8909,Leite,80.44,kg
7560,Canela,63.82,ml
7731,Leite,5.94,kg
149,Açúcar,16.3,L
7000,Farinha,66.36,g
4470,Chocolate,66.52,ml
3041,Café,37.36,ml
8219,Açúcar,74.39,kg
4405,Chocolate,58.29,g
1640,Farinha,10.03,ml
656,Farinha,93.75,g
6987,Café,49.64,kg
9590,Açúcar,57.6,L
4001,Mel,24.96,ml
1619,Mel,93.78,ml
1384,Açúcar,98.92,kg
3417,Café,44.3,g
2500,Canela,65.23,kg
3256,Mel,71.89,g
918,Açúcar,35.52,kg
9465,Mel,72.63,L
7056,Chocolate,84.48,ml
829,Farinha,25.53,L
6087,Mel,61.07,ml
9983,Café,88.93,L
2909,Café,8.5,kg
7343,Leite,20.31,ml
9001,Chocolate,31.66,L
2602,Leite,39.43,g
7764,Açúcar,48.83,L
772,Canela,75.88,g
712,Café,33.28,g
7873,Chocolate,26.99,L
4809,Mel,65.76,L
6528,Mel,65.87,g
311,Farinha,42.31,g
8424,Açúcar,23.42,L
5154,Café,69.6,kg
484,Café,23.19,g
2242,Chocolate,86.89,kg
7859,Café,17.41,L
3159,Café,18.26,kg
39,Açúcar,91.58,ml
4758,Canela,45.66,ml
6690,Canela,56.14,ml
1242,Açúcar,37.67,g
9758,Farinha,86.93,L
5011,Chocolate,74.0,kg
9236,Café,45.13,L
629,Mel,83.19,L
679,Farinha,52.01,ml
8969,Açúcar,96.57,g
6941,Leite,17.09,g
5179,Mel,38.33,L
534,Café,41.19,kg
6703,Chocolate,90.22,kg
4062,Canela,99.5,g
6850,Canela,40.14,g
5204,Canela,82.07,L
3771,Açúcar,62.79,kg
7045,Açúcar,48.12,L
1764,Leite,90.91,g
1797,Farinha,44.19,ml
7736,Açúcar,59.76,g
7857,Chocolate,82.27,g
7822,Farinha,19.8,ml
6050,Farinha,51.06,kg
3437,Canela,34.6,kg
9829,Farinha,65.41,L
7890,Chocolate,79.81,ml
471,Farinha,79.75,kg
573,Açúcar,38.56,L
7763,Leite,5.51,kg
3322,Leite,67.54,L
7648,Chocolate,23.7,ml
4122,Leite,44.64,ml
3241,Leite,24.43,L
3822,Açúcar,68.48,ml
9218,Canela,49.11,g
5123,Chocolate,48.79,kg
7087,Canela,77.43,ml
6179,Café,80.95,g
1932,Leite,86.47,ml
3425,Farinha,45.91,ml
2806,Canela,14.62,ml
5831,Mel,47.05,kg
1646,Açúcar,56.8,kg
8921,Leite,35.16,ml
5280,Café,30.6,L
4068,Chocolate,17.74,kg
