id_item_cardapio,id_estoque,quantidade,unidade
56,3203,15,kg
81,6329,20,kg
19,1137,2,g
26,5619,8,kg
94,1111,9,kg
30,5612,16,kg
79,8640,6,L
40,9564,11,L
46,5284,16,g
20,2988,5,g
83,2112,9,ml
99,8168,16,g
74,4254,20,g
81,9479,10,kg
71,2007,18,ml
32,1164,6,g
78,9717,14,g
34,2670,15,ml
53,8913,16,ml
61,8260,12,g
69,9112,18,g
66,6968,20,L
55,9135,1,L
25,1562,15,g
46,167,20,g
46,2850,16,ml
86,813,1,L
36,4326,2,L
80,2361,4,L
10,1218,5,kg
98,6708,12,g
25,9612,19,g
78,3235,19,L
54,5343,15,kg
14,8240,19,kg
24,2912,8,g
10,296,14,kg
58,1347,17,ml
60,1506,11,ml
10,5458,12,g
26,4490,1,ml
29,8027,17,L
16,6288,10,g
68,364,12,kg
72,8171,10,L
18,3783,1,g
74,1007,19,L
59,7266,16,ml
13,5868,2,g
73,558,1,kg
26,9686,7,ml
38,5024,17,g
58,7771,11,kg
28,8594,10,L
10,8869,13,ml
86,6708,12,g
53,8863,3,g
15,9175,3,ml
79,5624,10,g
68,4303,1,ml
65,2650,6,ml
3,8611,5,ml
49,9187,11,g
73,4676,8,L
19,3229,17,g
33,1417,6,kg
8,1081,17,L
24,4013,11,kg
78,6656,5,kg
99,1553,3,ml
9,7055,4,L
74,3132,16,kg
72,8294,9,kg
71,6897,6,kg
54,2077,5,kg
48,7735,3,g
46,7308,16,ml
69,8445,7,L
12,646,17,ml
46,6644,19,L
88,7822,1,g
6,8950,7,kg
64,506,12,kg
88,7003,15,g
15,5415,9,g
21,3360,8,g
30,1727,4,kg
87,1135,13,L
17,8396,12,L
58,4622,17,ml
20,6476,4,kg
31,3063,7,L
6,2394,15,ml
54,980,1,ml
14,4371,12,kg
93,558,6,kg
77,6062,17,ml
10,1718,20,ml
95,2256,1,g
53,4818,16,L
32,2145,3,g
92,4769,13,L
62,9438,19,L
72,969,2,g
11,898,8,ml
42,280,7,kg
83,6703,20,L
51,4191,5,g
69,3439,4,g
27,1217,12,L
92,7005,17,g
31,3253,10,g
51,326,4,L
9,5512,17,g
85,810,20,g
24,7266,9,kg
16,3763,4,L
44,3966,16,kg
32,3217,16,g
76,8682,1,g
78,5118,5,g
11,5093,1,ml
3,9367,19,ml
45,4036,16,L
74,1039,11,ml
7,6641,17,L
84,4284,17,kg
87,2968,20,kg
13,2112,10,L
79,3881,11,L
53,7620,10,ml
96,5414,1,ml
25,6432,5,kg
39,9457,15,kg
41,6499,13,kg
35,8456,18,g
67,3199,16,L
23,3945,20,ml
79,3156,11,ml
63,3408,11,kg
51,6084,3,L
94,7647,1,ml
11,4453,19,g
69,7103,1,kg
91,5339,10,g
83,8451,13,ml
41,4595,8,kg
25,4524,11,L
74,8926,10,ml
6,3967,8,g
62,1447,16,kg
25,2946,19,ml
68,1393,2,g
63,9618,3,g
80,4484,19,L
21,785,6,g
58,1839,14,kg
80,1195,20,g
1,6364,5,ml
68,7894,3,g
100,1259,7,kg
22,6510,1,kg
28,2774,19,ml
46,5443,14,kg
47,2804,3,kg
69,4326,20,kg
86,748,16,L
30,2342,2,kg
18,5361,20,L
25,8887,11,ml
31,5770,5,L
76,8520,17,kg
80,975,10,ml
63,9689,2,g
45,1073,14,ml
59,2656,15,L
15,833,1,L
1,9493,2,L
68,7991,20,kg
83,9812,11,kg
31,7843,4,ml
48,8561,19,kg
51,1689,4,kg
51,3564,11,kg
88,9217,14,L
17,3813,14,g
57,1465,4,ml
10,6327,19,kg
9,6533,7,kg
68,5238,9,ml
33,2701,8,ml
15,4027,8,g
79,2428,2,kg
91,7593,14,g
75,4120,14,ml
7,4306,6,L
76,542,20,ml
7,9083,20,g
50,2166,3,kg
5,8850,9,g
24,907,17,L
67,7451,6,L
74,3577,2,L
23,1372,1,g
59,3265,16,L
66,7383,4,L
11,4037,14,L
35,3034,4,ml
35,6862,12,kg
43,9085,12,g
8,8726,8,kg
8,4650,20,ml
25,8981,3,g
82,3097,11,g
38,8818,20,ml
94,6400,16,ml
94,7345,10,kg
22,7981,7,g
45,514,13,g
95,4911,3,L
20,3721,20,kg
13,6055,20,ml
85,9103,6,L
21,5040,4,L
96,2626,7,ml
15,6309,9,g
97,4461,7,ml
25,3425,17,L
96,2284,9,g
6,6979,17,g
13,3470,20,ml
56,4903,5,L
58,6684,2,L
84,566,17,kg
72,2382,12,L
30,5703,16,L
77,4187,13,L
80,6178,20,g
21,4170,11,L
46,4178,12,g
51,5582,3,ml
60,4636,12,g
65,2681,2,kg
48,9231,10,ml
8,8904,14,g
52,6471,12,g
76,2142,1,g
72,6949,1,g
36,8827,20,L
98,8927,7,kg
21,3811,10,L
97,7238,16,ml
70,4145,18,kg
89,1532,16,L
50,8711,2,ml
25,1662,7,g
68,5656,8,L
29,1245,19,kg
86,8156,16,kg
83,2204,4,L
84,1182,6,kg
42,8375,9,L
86,7595,7,kg
70,440,20,L
22,949,13,ml
76,490,17,kg
75,6086,17,L
77,57,17,kg
61,9666,16,kg
97,326,15,L
91,1087,19,g
72,5003,18,L
70,4509,5,L
40,2965,5,kg
42,3832,4,kg
37,4196,18,g
100,2261,18,kg
18,6298,19,ml
58,8822,4,g
4,309,20,kg
7,4521,7,ml
41,3891,19,ml
33,7562,15,g
52,4098,17,ml
43,1711,14,g
56,7022,13,g
99,19,16,g
32,504,7,L
80,8285,19,ml
82,5073,12,L
67,1372,8,L
9,1415,7,kg
90,2315,1,L
21,3877,11,ml
71,2435,16,ml
90,4396,19,kg
45,1665,11,ml
70,6148,15,kg
34,1196,1,ml
58,536,6,g
13,3008,16,ml
32,4459,3,g
61,4040,5,kg
78,2860,5,kg
23,3678,10,kg
86,2878,6,g
41,9172,11,ml
70,1584,20,L
70,4335,2,L
61,7996,1,ml
40,4093,4,kg
24,8599,20,kg
19,240,9,L
17,2571,6,kg
14,6337,7,L
55,1931,8,L
41,461,2,ml
27,5521,1,g
28,2798,9,ml
36,3442,13,ml
56,8865,19,ml
59,3549,4,g
49,9583,18,L
70,8665,4,L
35,7419,9,L
84,5825,12,kg
67,9394,6,g
33,8834,13,kg
61,5040,10,L
53,9331,12,ml
25,5224,6,ml
91,7917,4,ml
32,1503,6,L
86,3671,15,kg
92,9429,5,g
63,5769,10,ml
86,5724,8,kg
19,5227,6,kg
53,6672,12,kg
29,3391,17,L
12,611,9,g
62,6770,10,kg
80,4516,17,kg
88,9440,5,g
59,7815,10,ml
72,2525,16,kg
42,337,5,kg
10,736,3,g
47,4811,3,kg
91,8926,1,ml
48,9651,5,L
62,4767,20,g
23,2424,20,L
36,844,5,kg
16,1337,14,g
41,2977,13,ml
39,8038,6,L
55,7450,20,kg
91,7845,18,kg
14,728,12,kg
41,8722,17,L
63,7018,1,g
51,2983,9,ml
61,4973,6,L
90,1809,20,L
71,1703,15,kg
5,5599,17,g
39,5754,3,L
82,7588,11,g
13,9292,16,L
45,6619,1,kg
38,2566,6,ml
55,5816,8,L
61,9993,4,L
57,7259,7,ml
80,8282,2,ml
28,4382,20,ml
68,2424,19,kg
37,1213,14,L
44,38,20,ml
84,9787,13,kg
98,3946,19,g
98,384,12,L
39,8270,3,ml
41,6157,14,ml
14,9465,14,g
31,2577,8,kg
69,54,5,ml
79,3740,2,L
16,9231,8,L
11,1388,14,g
12,1420,20,kg
25,9305,7,ml
64,8020,6,kg
61,540,19,L
65,2108,12,kg
98,6991,12,L
36,6579,11,L
86,2344,19,kg
42,3905,13,kg
22,7812,8,g
93,7079,20,ml
7,9103,15,g
72,2541,20,L
91,2977,19,g
35,4257,5,g
60,2304,6,L
1,936,1,L
6,8457,4,kg
6,4715,12,kg
83,8498,1,kg
38,4784,1,kg
72,1922,1,ml
74,4294,6,ml
52,7510,14,ml
67,8168,20,L
16,584,5,kg
96,2383,8,ml
67,7437,6,ml
63,2249,6,L
86,470,4,g
71,870,12,kg
85,959,10,g
17,7884,10,g
17,9251,11,kg
68,3413,4,g
83,3157,1,kg
77,345,11,kg
88,5897,18,L
99,3196,9,ml
100,8202,10,ml
65,2514,6,kg
15,3872,16,L
50,2839,3,L
71,9356,12,L
59,8205,14,g
6,4491,19,kg
25,7966,6,L
49,830,6,g
55,7584,14,kg
99,5958,11,kg
95,2302,3,L
85,2091,18,ml
33,8530,2,kg
99,2919,14,g
40,8045,3,ml
50,2659,9,g
94,2641,12,g
38,8074,15,kg
8,4192,1,g
30,10,15,ml
19,1122,9,L
99,6828,7,g
28,3685,4,kg
29,5327,17,kg
96,4154,7,L
34,125,18,L
47,7643,15,ml
66,1515,8,ml
51,9353,14,kg
87,8577,8,kg
33,7441,4,ml
26,290,20,g
83,4016,9,ml
35,5406,7,g
55,7813,14,L
19,3770,20,g
77,9663,12,g
84,7497,8,kg
19,1459,4,kg
35,6617,2,kg
2,931,7,ml
7,6707,18,L
54,6006,11,kg
94,3290,14,kg
89,7493,3,ml
33,1338,8,L
27,7022,10,g
55,2019,5,L
31,4692,17,g
54,9971,19,g
69,2448,3,L
55,8204,10,ml
82,323,19,g
23,9043,4,ml
87,71,17,g
46,4808,19,kg
14,6801,19,L
63,8600,12,kg
14,8609,1,L
48,5563,5,L
17,4243,3,ml
64,1164,14,g
9,3910,15,L
46,6150,5,g
70,7040,17,kg
30,902,3,L
33,6855,16,L
91,4774,6,kg
35,8700,2,ml
53,5223,2,kg
31,8700,19,g
6,9138,16,ml
31,9030,3,ml
25,6220,17,kg
82,6397,15,ml
49,7407,6,ml
73,6635,4,ml
63,3719,6,g
57,7764,8,g
74,9576,10,L
16,267,12,ml
36,8196,1,kg
45,8569,14,ml
84,3079,3,ml
98,8360,8,kg
51,8541,18,ml
52,8907,13,L
10,3359,14,ml
15,9312,13,g
38,2665,18,ml
39,5840,2,g
4,5991,15,kg
88,1033,6,g
77,2179,9,g
94,3806,11,L
44,2598,12,kg
60,2598,14,ml
19,3804,12,kg
88,2238,9,L
96,9444,6,kg
32,2105,19,kg
74,9528,7,L
16,2871,15,L
19,7050,2,g
39,9453,3,ml
85,9986,12,g
48,9650,4,kg
15,1982,2,g
35,2090,2,kg
93,5728,14,ml
10,6775,3,g
77,264,17,ml
51,4089,5,g
52,2949,8,g
56,217,11,ml
6,6368,4,ml
19,1554,2,g
37,6673,8,kg
39,2625,13,kg
74,119,13,g
53,7535,8,ml
79,5515,5,g
93,5579,10,L
56,9074,8,ml
25,9222,12,g
26,343,6,L
15,4806,2,ml
6,7334,14,kg
6,7015,11,g
95,8819,1,L
32,6904,10,g
47,7645,3,kg
38,3618,2,g
43,7825,5,kg
24,3209,11,ml
56,2599,19,kg
63,8064,8,L
66,4469,6,g
99,7190,18,kg
56,5720,18,L
12,7706,5,ml
14,2890,6,kg
37,6342,10,g
9,6275,20,g
88,4864,13,kg
5,6573,14,L
24,6165,13,kg
29,2180,12,kg
95,3489,5,g
57,4533,5,g
80,3536,20,ml
90,2358,9,g
58,5207,20,kg
56,6592,4,L
36,4131,1,L
62,3282,1,kg
25,125,10,g
77,4895,17,ml
30,8725,8,L
97,2415,4,g
5,1053,6,kg
85,8662,4,L
23,9688,17,g
18,7281,19,kg
1,8423,18,kg
88,3047,4,kg
6,7769,16,L
68,282,20,L
69,5110,1,kg
35,8128,3,L
37,8597,3,L
82,8202,16,L
18,419,15,L
19,1741,15,g
63,9838,10,kg
22,9807,15,L
100,7456,16,kg
15,7253,1,L
99,8917,18,g
78,1341,8,L
46,8705,12,L
36,3024,17,kg
90,2087,15,ml
39,5517,12,ml
87,4066,3,L
64,3695,10,ml
40,6838,3,ml
8,6589,17,kg
67,1215,12,g
44,2781,1,L
23,535,14,L
56,9335,11,ml
99,2441,7,L
48,6854,9,ml
71,397,12,ml
25,944,5,kg
3,72,4,kg
53,1748,10,g
74,6575,10,ml
16,4405,4,ml
10,8277,8,ml
1,332,7,ml
71,8708,11,L
67,7312,14,L
90,3094,6,g
4,116,10,kg
69,3105,20,L
2,6906,7,g
6,89,3,kg
47,6165,11,L
60,9912,5,g
67,4215,13,kg
53,7497,13,g
9,1305,4,L
66,1790,17,L
30,1220,15,kg
12,7101,2,L
57,5539,14,g
54,789,17,L
27,5898,10,kg
39,4482,9,g
100,9613,6,kg
16,6747,16,L
22,7582,6,g
24,3458,19,ml
43,6714,14,L
40,7870,1,ml
82,4421,8,L
10,1091,17,kg
97,3392,19,ml
27,8343,15,ml
53,4997,17,ml
23,2530,17,g
53,7284,13,g
8,8684,10,ml
43,991,17,g
12,3929,20,ml
43,1427,6,g
78,9607,2,L
82,8465,16,kg
59,2047,14,g
75,9624,5,g
32,6585,3,L
21,8455,3,kg
59,3942,8,g
58,9131,11,ml
74,9806,17,g
16,7499,19,ml
23,3753,7,g
74,7339,14,g
32,8715,7,ml
15,8884,12,kg
98,2136,15,g
4,9744,2,L
98,1146,19,L
59,4191,5,L
98,1082,12,L
19,3084,3,kg
17,8852,9,kg
98,2706,10,ml
15,485,14,g
24,9079,6,kg
31,8812,15,g
19,6446,19,ml
27,3824,10,kg
50,2144,8,kg
20,9229,6,ml
9,6366,4,g
89,505,5,ml
93,1132,18,L
32,3419,18,L
45,7887,11,L
66,1454,1,g
1,5497,10,g
79,1317,18,L
98,5985,17,L
27,2110,3,g
85,3932,18,L
95,9685,15,kg
43,2499,8,kg
63,9134,16,g
66,4902,5,L
27,4234,7,ml
4,4265,18,ml
76,6095,12,kg
36,7882,15,ml
65,7025,5,kg
57,7219,16,kg
26,9643,17,ml
97,378,4,kg
91,8428,6,kg
86,9599,8,g
15,9879,16,kg
36,7356,5,L
34,4452,8,ml
9,7070,19,L
36,6633,18,g
12,7020,16,ml
87,6800,7,g
96,4371,18,g
97,6755,13,kg
89,297,1,g
13,2129,4,kg
34,1542,15,kg
83,5269,14,g
91,9691,8,ml
22,4211,12,ml
78,3280,15,g
28,5942,5,ml
53,8257,2,g
91,4420,15,kg
62,5400,12,kg
16,8872,14,L
62,2583,19,L
87,3495,7,g
81,9841,19,kg
54,130,2,L
3,2704,17,kg
91,604,2,L
69,731,20,ml
48,8501,15,ml
80,8737,11,g
14,3988,6,ml
81,7395,19,kg
100,1668,4,kg
32,2940,14,ml
51,6224,1,ml
32,758,3,L
10,3521,5,kg
80,4661,15,g
98,2159,12,kg
38,3103,3,ml
45,6448,19,g
20,179,1,g
84,7328,7,L
58,7100,14,g
81,1125,3,L
66,3328,18,L
74,1421,20,g
10,5573,4,ml
35,6590,11,ml
72,2250,6,kg
17,9608,3,kg
34,9456,6,ml
97,9565,18,kg
67,7606,13,ml
48,7020,8,kg
23,9294,6,ml
50,2730,7,kg
16,3518,3,kg
45,6075,6,ml
30,4970,11,L
29,2406,6,L
81,7907,11,ml
57,3048,17,ml
79,1233,8,ml
9,1309,19,kg
39,2641,15,g
10,8854,20,ml
44,5369,10,g
16,4584,14,g
89,1270,6,L
79,8108,8,g
29,5947,9,ml
100,4291,12,ml
19,5862,14,kg
59,8918,14,L
9,5989,7,L
10,3006,16,kg
47,3852,11,L
3,9978,11,L
63,1905,14,ml
15,7976,2,L
45,1618,5,L
8,8351,10,g
52,9045,12,ml
52,688,14,g
98,5079,4,kg
59,1273,15,ml
10,1470,2,L
69,1735,16,kg
16,6990,3,kg
7,5780,13,L
26,948,11,ml
26,2257,18,ml
12,3001,2,kg
82,202,18,kg
37,208,3,L
67,8854,13,g
61,4927,10,kg
88,8198,1,L
1,5964,13,ml
52,1870,19,L
100,3939,1,kg
15,7523,19,ml
2,8193,16,kg
25,6535,8,g
46,5603,8,ml
90,4549,4,kg
60,6113,6,L
1,7172,6,g
59,3939,13,kg
30,534,19,g
55,7228,7,kg
16,629,1,ml
56,9614,3,kg
69,3013,11,g
37,505,13,g
47,7801,19,kg
94,6002,17,L
47,2003,3,kg
5,7535,11,kg
25,2066,9,g
41,8698,17,L
80,2623,19,g
30,6458,4,ml
83,6796,12,L
78,6396,20,ml
100,3476,7,g
64,319,14,kg
23,3401,20,L
8,2966,16,g
78,6434,18,ml
13,1911,16,L
92,3636,9,g
44,6435,17,L
88,4701,1,L
63,2541,14,g
6,1151,7,L
4,2707,13,ml
92,152,9,ml
41,6346,15,ml
16,551,4,ml
57,2418,18,kg
25,3448,13,L
81,8288,15,kg
78,2660,11,L
5,3746,6,g
14,9109,17,ml
19,9347,14,kg
12,2344,5,g
7,9462,19,ml
72,3802,19,g
4,1981,14,kg
27,5975,17,g
42,6161,5,ml
85,8198,6,L
6,5237,11,g
67,852,4,L
97,6820,9,kg
77,2588,9,kg
78,5617,14,g
95,6060,16,ml
89,6870,18,kg
43,153,10,g
32,1278,7,g
75,2582,16,kg
54,4384,15,ml
93,1658,15,L
17,2601,2,ml
96,9206,11,ml
23,5696,15,kg
10,3498,14,kg
84,1079,10,L
30,6115,3,kg
91,5809,8,L
82,7812,5,L
3,3844,10,kg
69,7049,9,g
12,4653,17,kg
40,758,15,g
58,4615,18,kg
86,288,10,g
54,8001,2,kg
100,3885,17,g
35,1106,10,kg
34,8885,17,L
14,9125,16,ml
77,9893,19,g
59,2302,2,kg
77,9141,5,ml
29,3918,5,g
85,5223,15,L
86,1301,19,L
93,9928,9,ml
29,6542,5,L
51,7126,12,kg
33,3675,4,ml
96,4733,8,ml
96,6425,2,kg
49,7316,12,L
87,9817,2,L
96,4323,18,ml
74,8443,2,L
17,9497,4,ml
39,7936,13,L
9,9469,11,g
28,2139,20,ml
85,5264,8,kg
91,6012,7,kg
43,4770,2,ml
81,4909,19,g
65,3440,3,g
69,1671,6,ml
64,9861,11,ml
84,4730,11,L
22,5119,14,g
50,4733,8,g
98,427,9,kg
72,1311,1,ml
34,5203,14,ml
1,7028,8,kg
93,2087,1,ml
81,743,3,g
65,415,8,kg
64,6153,2,L
82,7987,14,ml
74,740,2,ml
54,5013,7,ml
67,3788,1,ml
33,2004,3,kg
21,2852,20,L
88,8515,18,L
53,9768,7,ml
49,2278,13,g
17,9858,6,g
8,9244,19,L
75,9878,18,kg
62,9342,10,L
73,3934,3,kg
33,5940,5,ml
30,7836,17,g
94,1646,10,L
38,7576,10,ml
25,5410,13,ml
87,1141,16,L
55,547,16,L
36,6113,3,ml
17,6570,10,kg
75,5022,12,L
74,3001,13,ml
32,7157,4,g
71,7035,10,ml
41,582,19,kg
10,4604,19,L
1,3914,5,g
2,5748,20,L
31,2868,13,L
90,430,13,g
28,990,4,ml
74,6095,12,L
57,8656,15,L
20,2127,6,ml
94,6965,2,g
16,9443,8,L
14,7739,15,kg
94,3724,5,kg
13,274,8,ml
54,535,9,kg
12,8089,15,kg
40,6661,4,ml
18,8356,11,L
60,2995,11,kg
1,751,5,kg
70,1600,11,g
49,259,4,kg
97,3646,18,ml
68,1354,13,kg
9,341,4,ml
93,9199,8,ml
7,8116,9,ml
5,1898,18,ml
42,7701,15,g
63,7279,12,ml
87,2644,4,ml
62,4171,7,ml
96,6502,10,kg
14,2846,13,L
59,194,16,L
31,1919,4,ml
11,4714,18,L
62,4337,6,kg
87,803,10,g
85,3843,14,L
73,4025,1,kg
90,3381,7,ml
71,529,12,L
54,109,14,L
35,3519,4,kg
87,2290,9,g
93,6651,12,ml
5,1989,6,kg
29,1042,19,ml
56,1499,6,kg
86,2338,5,kg
33,8688,14,L
72,6073,1,L
5,592,12,kg
58,6799,16,kg
30,6404,5,ml
6,5680,15,kg
8,2250,5,ml
23,79,16,kg
95,4154,3,ml
59,5478,4,L
26,584,14,ml
68,8676,14,kg
67,5325,3,ml
3,9322,18,ml
97,2742,5,L
34,7709,18,L
39,5007,5,g
96,3616,20,g
41,8681,16,ml
40,6247,17,kg
53,8398,10,ml
53,9740,4,kg
21,3012,10,ml
47,4598,4,kg
93,2300,10,ml
7,1423,19,kg
28,9667,6,ml
52,8274,6,ml
79,1617,11,kg
17,5860,17,L
39,799,3,kg
17,9881,2,g
69,2082,18,L
79,122,1,kg
40,8440,4,g
60,6894,1,g
53,311,19,ml
36,7347,8,ml
74,4644,19,g
84,5458,12,kg
36,936,13,ml
56,1415,13,ml
39,6347,17,kg
27,333,9,kg
39,9971,2,ml
81,1736,10,kg
46,5714,12,L
81,8361,2,kg
5,7809,13,g
92,6764,2,ml
59,2814,11,kg
32,261,12,g
29,1929,16,L
50,8880,14,ml
98,3701,1,g
31,2677,6,ml
25,4567,20,L
57,6083,4,ml
3,7260,7,L
100,3645,8,g
71,1112,6,g
55,9817,1,ml
31,2886,9,ml
12,6952,16,kg
61,9119,14,ml
36,7163,1,g
95,7213,19,kg
93,4231,5,ml
